kind,formation_name,letter,slot_id,slot_type,slot_min_max,unit_choice,unit_name,name,team_position_in_unit,team_position_in_slot,team_role,designation,base
formation,Reserve Infantry Company,ר (Resh),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),FN MAG,7,7,FN MAG (M72 LAW) [Reserve],207ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),RPG-7,8,8,RPG-7 [Reserve],208ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),RPG-7,9,9,RPG-7 [Reserve],209ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),RPG-7,10,10,RPG-7 [Reserve],210ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),M47 DRAGON,11,11,M47 Dragon (or Dragon 2) [Reserve],211ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),52MM,12,12,52mm mortar [Reserve],212ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),ZELDA,13,13,Transport (Reserve M113),213ר,20x30
formation,Reserve Infantry Company,ר (Resh),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),ZELDA,14,14,Transport (Reserve M113),214ר,20x30
formation,Reserve Infantry Company,ר (Resh),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),ZELDA,15,15,Transport (Reserve M113),215ר,20x30
formation,Reserve Infantry Company,ר (Resh),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),ZELDA,16,16,Transport (Reserve M113),216ר,20x30
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),GALIL,1,1,Galil rifle (M72 LAW) [Reserve],301ר,40x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),GALIL,2,2,Galil rifle (M72 LAW) [Reserve],302ר,40x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),GALIL,3,3,Galil rifle (M72 LAW) [Reserve],303ר,40x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),GALIL,4,4,Galil rifle (M72 LAW) [Reserve],304ר,40x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),FN MAG,5,5,FN MAG (M72 LAW) [Reserve],305ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),FN MAG,6,6,FN MAG (M72 LAW) [Reserve],306ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),FN MAG,7,7,FN MAG (M72 LAW) [Reserve],307ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),RPG-7,8,8,RPG-7 [Reserve],308ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),RPG-7,9,9,RPG-7 [Reserve],309ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),RPG-7,10,10,RPG-7 [Reserve],310ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),M47 DRAGON,11,11,M47 Dragon (or Dragon 2) [Reserve],311ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),52MM,12,12,52mm mortar [Reserve],312ר,20x20
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),ZELDA,13,13,Transport (Reserve M113),313ר,20x30
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),ZELDA,14,14,Transport (Reserve M113),314ר,20x30
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),ZELDA,15,15,Transport (Reserve M113),315ר,20x30
formation,Reserve Infantry Company,ר (Resh),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),ZELDA,16,16,Transport (Reserve M113),316ר,20x30
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),A,Merkava 1 Tank Platoon,MERKAVA 1,1,1,Tank,401ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),A,Merkava 1 Tank Platoon,MERKAVA 1,2,2,Tank,402ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),A,Merkava 1 Tank Platoon,MERKAVA 1,3,3,Tank,403ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),B,Merkava 2 Tank Platoon,MERKAVA 2,1,4,Tank,404ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),B,Merkava 2 Tank Platoon,MERKAVA 2,2,5,Tank,405ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),B,Merkava 2 Tank Platoon,MERKAVA 2,3,6,Tank,406ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,1,7,Tank,407ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,2,8,Tank,408ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,3,9,Tank,409ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),D,Magach 6 Tank Platoon,MAGACH 6,1,10,Tank,410ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),D,Magach 6 Tank Platoon,MAGACH 6,2,11,Tank,411ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),D,Magach 6 Tank Platoon,MAGACH 6,3,12,Tank,412ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),E,Magach 6 (Blazer) Tank Platoon,MAGACH 6 BLAZER,1,13,Tank,413ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),E,Magach 6 (Blazer) Tank Platoon,MAGACH 6 BLAZER,2,14,Tank,414ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),E,Magach 6 (Blazer) Tank Platoon,MAGACH 6 BLAZER,3,15,Tank,415ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),F,Sho't (Blazer) Tank Platoon,SHO'T BLAZER,1,16,Tank,416ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),F,Sho't (Blazer) Tank Platoon,SHO'T BLAZER,2,17,Tank,417ר,20x40
formation,Reserve Infantry Company,ר (Resh),S3,Tank attachment,0-1 (choice),F,Sho't (Blazer) Tank Platoon,SHO'T BLAZER,3,18,Tank,418ר,20x40
formation,Reserve Infantry Company,ר (Resh),S4,Weapons,0-1,A,Reserve M125 81mm Mortar Platoon,M125,1,1,81mm mortar carrier [Reserve],501ר,20x30
formation,Reserve Infantry Company,ר (Resh),S4,Weapons,0-1,A,Reserve M125 81mm Mortar Platoon,M125,2,2,81mm mortar carrier [Reserve],502ר,20x30
formation,Reserve Infantry Company,ר (Resh),S4,Weapons,0-1,A,Reserve M125 81mm Mortar Platoon,M125,3,3,81mm mortar carrier [Reserve],503ר,20x30
formation,Reserve Infantry Company,ר (Resh),S5,Weapons,0-1 (choice),A,Reserve M150 Anti-tank Section,M150,1,1,ATGM carrier (iTOW or MAPATS) [Reserve],601ר,20x30
formation,Reserve Infantry Company,ר (Resh),S5,Weapons,0-1 (choice),A,Reserve M150 Anti-tank Section,M150,2,2,ATGM carrier (iTOW or MAPATS) [Reserve],602ר,20x30
formation,Reserve Infantry Company,ר (Resh),S5,Weapons,0-1 (choice),B,Reserve Jeep Anti-tank Platoon,JEEP,1,3,Jeep ATGM (iTOW or MAPATS),603ר,20x30
formation,Reserve Infantry Company,ר (Resh),S5,Weapons,0-1 (choice),B,Reserve Jeep Anti-tank Platoon,JEEP,2,4,Jeep ATGM (iTOW or MAPATS),604ר,20x30
formation,Reserve Infantry Company,ר (Resh),S5,Weapons,0-1 (choice),B,Reserve Jeep Anti-tank Platoon,JEEP,3,5,Jeep ATGM (iTOW or MAPATS),605ר,20x30
formation,Reserve Infantry Company,ר (Resh),S5,Weapons,0-1 (choice),B,Reserve Jeep Anti-tank Platoon,JEEP,4,6,Jeep ATGM (iTOW or MAPATS),606ר,20x30
formation,Reserve Infantry Company,ש (Shin),S1,HQ,1,A,Reserve Infantry Company HQ,GALIL,1,1,Galil HQ team [Reserve],001ש,20x20
formation,Reserve Infantry Company,ש (Shin),S1,HQ,1,A,Reserve Infantry Company HQ,ZELDA,2,2,Transport (HQ Reserve M113),002ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),GALIL,1,1,Galil rifle (M72 LAW) [Reserve],101ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),GALIL,2,2,Galil rifle (M72 LAW) [Reserve],102ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),GALIL,3,3,Galil rifle (M72 LAW) [Reserve],103ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),GALIL,4,4,Galil rifle (M72 LAW) [Reserve],104ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),FN MAG,5,5,FN MAG (M72 LAW) [Reserve],105ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),FN MAG,6,6,FN MAG (M72 LAW) [Reserve],106ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),FN MAG,7,7,FN MAG (M72 LAW) [Reserve],107ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),RPG-7,8,8,RPG-7 [Reserve],108ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),RPG-7,9,9,RPG-7 [Reserve],109ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),RPG-7,10,10,RPG-7 [Reserve],110ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),M47 DRAGON,11,11,M47 Dragon (or Dragon 2) [Reserve],111ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),52MM,12,12,52mm mortar [Reserve],112ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),ZELDA,13,13,Transport (Reserve M113),113ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),ZELDA,14,14,Transport (Reserve M113),114ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),ZELDA,15,15,Transport (Reserve M113),115ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2a,Combat,1 of 3 mandatory,A,Reserve Infantry Platoon (1st),ZELDA,16,16,Transport (Reserve M113),116ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),GALIL,1,1,Galil rifle (M72 LAW) [Reserve],201ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),GALIL,2,2,Galil rifle (M72 LAW) [Reserve],202ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),GALIL,3,3,Galil rifle (M72 LAW) [Reserve],203ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),GALIL,4,4,Galil rifle (M72 LAW) [Reserve],204ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),FN MAG,5,5,FN MAG (M72 LAW) [Reserve],205ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),FN MAG,6,6,FN MAG (M72 LAW) [Reserve],206ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),FN MAG,7,7,FN MAG (M72 LAW) [Reserve],207ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),RPG-7,8,8,RPG-7 [Reserve],208ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),RPG-7,9,9,RPG-7 [Reserve],209ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),RPG-7,10,10,RPG-7 [Reserve],210ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),M47 DRAGON,11,11,M47 Dragon (or Dragon 2) [Reserve],211ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),52MM,12,12,52mm mortar [Reserve],212ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),ZELDA,13,13,Transport (Reserve M113),213ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),ZELDA,14,14,Transport (Reserve M113),214ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),ZELDA,15,15,Transport (Reserve M113),215ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2b,Combat,2 of 3 mandatory,A,Reserve Infantry Platoon (2nd),ZELDA,16,16,Transport (Reserve M113),216ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),GALIL,1,1,Galil rifle (M72 LAW) [Reserve],301ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),GALIL,2,2,Galil rifle (M72 LAW) [Reserve],302ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),GALIL,3,3,Galil rifle (M72 LAW) [Reserve],303ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),GALIL,4,4,Galil rifle (M72 LAW) [Reserve],304ש,40x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),FN MAG,5,5,FN MAG (M72 LAW) [Reserve],305ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),FN MAG,6,6,FN MAG (M72 LAW) [Reserve],306ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),FN MAG,7,7,FN MAG (M72 LAW) [Reserve],307ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),RPG-7,8,8,RPG-7 [Reserve],308ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),RPG-7,9,9,RPG-7 [Reserve],309ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),RPG-7,10,10,RPG-7 [Reserve],310ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),M47 DRAGON,11,11,M47 Dragon (or Dragon 2) [Reserve],311ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),52MM,12,12,52mm mortar [Reserve],312ש,20x20
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),ZELDA,13,13,Transport (Reserve M113),313ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),ZELDA,14,14,Transport (Reserve M113),314ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),ZELDA,15,15,Transport (Reserve M113),315ש,20x30
formation,Reserve Infantry Company,ש (Shin),S2c,Combat,3 of 3 mandatory,A,Reserve Infantry Platoon (3rd),ZELDA,16,16,Transport (Reserve M113),316ש,20x30
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),A,Merkava 1 Tank Platoon,MERKAVA 1,1,1,Tank,401ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),A,Merkava 1 Tank Platoon,MERKAVA 1,2,2,Tank,402ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),A,Merkava 1 Tank Platoon,MERKAVA 1,3,3,Tank,403ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),B,Merkava 2 Tank Platoon,MERKAVA 2,1,4,Tank,404ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),B,Merkava 2 Tank Platoon,MERKAVA 2,2,5,Tank,405ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),B,Merkava 2 Tank Platoon,MERKAVA 2,3,6,Tank,406ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,1,7,Tank,407ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,2,8,Tank,408ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,3,9,Tank,409ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),D,Magach 6 Tank Platoon,MAGACH 6,1,10,Tank,410ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),D,Magach 6 Tank Platoon,MAGACH 6,2,11,Tank,411ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),D,Magach 6 Tank Platoon,MAGACH 6,3,12,Tank,412ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),E,Magach 6 (Blazer) Tank Platoon,MAGACH 6 BLAZER,1,13,Tank,413ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),E,Magach 6 (Blazer) Tank Platoon,MAGACH 6 BLAZER,2,14,Tank,414ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),E,Magach 6 (Blazer) Tank Platoon,MAGACH 6 BLAZER,3,15,Tank,415ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),F,Sho't (Blazer) Tank Platoon,SHO'T BLAZER,1,16,Tank,416ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),F,Sho't (Blazer) Tank Platoon,SHO'T BLAZER,2,17,Tank,417ש,20x40
formation,Reserve Infantry Company,ש (Shin),S3,Tank attachment,0-1 (choice),F,Sho't (Blazer) Tank Platoon,SHO'T BLAZER,3,18,Tank,418ש,20x40
formation,Reserve Infantry Company,ש (Shin),S4,Weapons,0-1,A,Reserve M125 81mm Mortar Platoon,M125,1,1,81mm mortar carrier [Reserve],501ש,20x30
formation,Reserve Infantry Company,ש (Shin),S4,Weapons,0-1,A,Reserve M125 81mm Mortar Platoon,M125,2,2,81mm mortar carrier [Reserve],502ש,20x30
formation,Reserve Infantry Company,ש (Shin),S4,Weapons,0-1,A,Reserve M125 81mm Mortar Platoon,M125,3,3,81mm mortar carrier [Reserve],503ש,20x30
formation,Reserve Infantry Company,ש (Shin),S5,Weapons,0-1 (choice),A,Reserve M150 Anti-tank Section,M150,1,1,ATGM carrier (iTOW or MAPATS) [Reserve],601ש,20x30
formation,Reserve Infantry Company,ש (Shin),S5,Weapons,0-1 (choice),A,Reserve M150 Anti-tank Section,M150,2,2,ATGM carrier (iTOW or MAPATS) [Reserve],602ש,20x30
formation,Reserve Infantry Company,ש (Shin),S5,Weapons,0-1 (choice),B,Reserve Jeep Anti-tank Platoon,JEEP,1,3,Jeep ATGM (iTOW or MAPATS),603ש,20x30
formation,Reserve Infantry Company,ש (Shin),S5,Weapons,0-1 (choice),B,Reserve Jeep Anti-tank Platoon,JEEP,2,4,Jeep ATGM (iTOW or MAPATS),604ש,20x30
formation,Reserve Infantry Company,ש (Shin),S5,Weapons,0-1 (choice),B,Reserve Jeep Anti-tank Platoon,JEEP,3,5,Jeep ATGM (iTOW or MAPATS),605ש,20x30
formation,Reserve Infantry Company,ש (Shin),S5,Weapons,0-1 (choice),B,Reserve Jeep Anti-tank Platoon,JEEP,4,6,Jeep ATGM (iTOW or MAPATS),606ש,20x30
formation,Paratrooper Company,ת (Tav),S1,HQ,1,A,Paratrooper Company HQ,GALIL,1,1,Galil HQ team [Para],001ת,20x20
formation,Paratrooper Company,ת (Tav),S1,HQ,1,A,Paratrooper Company HQ,ZELDA,2,2,Transport (HQ M113),002ת,20x30
formation,Paratrooper Company,ת (Tav),S1,HQ,1,A,Paratrooper Company HQ,UH-1,3,3,Transport (HQ UH-1),003ת,20x40
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),GALIL,1,1,Galil rifle (M72 LAW) [Para],101ת,40x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),GALIL,2,2,Galil rifle (M72 LAW) [Para],102ת,40x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),GALIL,3,3,Galil rifle (M72 LAW) [Para],103ת,40x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),GALIL,4,4,Galil rifle (M72 LAW) [Para],104ת,40x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),FN MAG,5,5,FN MAG (M72 LAW) [Para],105ת,20x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),FN MAG,6,6,FN MAG (M72 LAW) [Para],106ת,20x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),FN MAG,7,7,FN MAG (M72 LAW) [Para],107ת,20x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),RPG-7,8,8,RPG-7 (or B-300) [Para],108ת,20x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),RPG-7,9,9,RPG-7 (or B-300) [Para],109ת,20x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),RPG-7,10,10,RPG-7 (or B-300) [Para],110ת,20x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),M47 DRAGON,11,11,M47 Dragon (or Dragon 2) [Para],111ת,20x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),52MM,12,12,52mm mortar [Para],112ת,20x20
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),ZELDA,13,13,Transport (M113) [Para],113ת,20x30
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),ZELDA,14,14,Transport (M113) [Para],114ת,20x30
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),ZELDA,15,15,Transport (M113) [Para],115ת,20x30
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),ZELDA,16,16,Transport (M113) [Para],116ת,20x30
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),UH-1,17,17,Transport (UH-1),117ת,20x40
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),UH-1,18,18,Transport (UH-1),118ת,20x40
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),UH-1,19,19,Transport (UH-1),119ת,20x40
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),UH-1,20,20,Transport (UH-1),120ת,20x40
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),CH-53,21,21,Transport heli swap (CH-53),121ת,20x40
formation,Paratrooper Company,ת (Tav),S2a,Combat,1 of 3 mandatory,A,Paratrooper Platoon (1st),CH-53,22,22,Transport heli swap (CH-53),122ת,20x40
formation,Paratrooper Company,ת (Tav),S2b,Combat,2 of 3 mandatory,A,Paratrooper Platoon (2nd),GALIL,1,1,Galil rifle (M72 LAW) [Para],201ת,40x20
formation,Paratrooper Company,ת (Tav),S2b,Combat,2 of 3 mandatory,A,Paratrooper Platoon (2nd),GALIL,2,2,Galil rifle (M72 LAW) [Para],202ת,40x20
